Sales-RepName,In-Sales,Exp-Out-Commission
Ame Jimson,12223,1017.84
Windy Rathborne,12878,1070.24
Emelen Ellingsworth,10418,873.44
Clair Twells,11629,970.32
Geoffrey Battill,11985,998.8
Allx Villa,18571,1525.68
Saraann Zoppie,17816,1465.28
Lianne Hardstaff,15828,1306.24
Montgomery Bickerstaffe,15596,1287.68
Nevil Driscoll,17488,1439.04
Lawry Denys,13250,1100
Aron Sherborne,19895,1631.6
Nikki Kernar,14421,1193.68
Hank Hofler,10568,885.44
Rasla Alberts,10268,861.44
Grazia Stapforth,18883,1550.64
Bordy Skynner,16032,1322.56
Giorgia Aujean,10337,866.96
Amabel Divine,12687,1054.96
Christy Punchard,19077,1566.16
Aylmar Eyden,15394,1271.52
Miguelita Dayes,15025,1242
Emmalynne Cicculi,11743,979.44
Cherry Aronowitz,18273,1501.84
Jamil Fretwell,11372,949.76
Normand Cranidge,13669,1133.52
Skell Gillbey,17241,1419.28
Ives Assiter,11776,982.08
Farica Rubery,11640,971.2
Hephzibah Buchett,15555,1284.4
Griffin Padkin,15020,1241.6
Gwendolyn Lowers,10262,860.96
Cristy Orbon,10457,876.56
Pren Bottjer,16003,1320.24
Thaddeus Goolding,17032,1402.56
Fair Chick,13220,1097.6
Virgina Urpeth,10201,856.08
Albina Geroldini,15319,1265.52
Roda Brimmicombe,13267,1101.36
Chaim Stainburn,11608,968.64
Maritsa Rabjohns,17492,1439.36
Trula Fairfull,10644,891.52
Noby Boxhall,11050,924
Cheryl Glowacki,11170,933.6
Magdalene Ruger,14806,1224.48
Ebonee Pic,15958,1316.64
Nadia Longforth,15444,1275.52
Colene Andraud,17000,1400
Kristy Chadwell,16161,1332.88
Florina Calderon,13310,1104.8
Ebony Broschek,16993,1399.44
Vitia Gogarty,14354,1188.32
Devland Ogelsby,17223,1417.84
Natasha Scarsbrick,19304,1584.32
Jedd Sconce,18566,1525.28
Mallory Rumens,19555,1604.4
Hetty Brum,16213,1337.04
Emmeline Cardoso,10934,914.72
D'arcy Drepp,16589,1367.12
Teressa Urey,15847,1307.76
Anita Valenti,14370,1189.6
Arabele Darthe,16677,1374.16
Ricard Gregson,11273,941.84
Vevay Carlin,14292,1183.36
Charmane Ferrarone,17299,1423.92
Ferdy Goalby,11298,943.84
Dame Berndtsson,18448,1515.84
Ibrahim Dufore,13084,1086.72
Tove Everall,16074,1325.92
Rube Dockrill,19663,1613.04
Roxane Fetherby,11549,963.92
Maxi Blackaby,18763,1541.04
Wilow Antognoni,11747,979.76
Brunhilde Moulds,15207,1256.56
Goldie Gilkison,10661,892.88
Hilde Benning,17844,1467.52
Darell Sproule,15607,1288.56
Chadwick Brizell,14396,1191.68
Leroi Blakesley,19742,1619.36
Konrad Girodon,19894,1631.52
Fidelio Tocque,12673,1053.84
Flinn Colt,11929,994.32
Aymer Aleksandrov,14192,1175.36
Ronda Ross,13361,1108.88
Laurie Darco,13911,1152.88
Tedmund Weadick,19580,1606.4
Ailsun Nand,11348,947.84
Doria Skuce,17865,1469.2
Zoe Embery,14872,1229.76
Rhett Galton,16012,1320.96
Brooks Jefferies,11629,970.32
Mellisa Darrigrand,18177,1494.16
Quincy Fould,19040,1563.2
Joyan Dearnaley,11074,925.92
Tine Nevin,17779,1462.32
Welch Kilford,17234,1418.72
Barty Cartledge,16998,1399.84
Gaby Delagua,13310,1104.8
Sukey Standidge,15988,1319.04
Mikael Warrender,13105,1088.4
Hadlee Pitherick,11842,987.36
Sterling Taysbil,16964,1397.12
Courtney Sawell,12862,1068.96
Don Lamont,16521,1361.68
Arv Shelly,17521,1441.68
Llewellyn Wilkowski,16840,1387.2
Marcelline Calafate,14209,1176.72
Isa Chesshire,14427,1194.16
Roxine McCrae,13788,1143.04
Milo Tern,15468,1277.44
Standford Skylett,16020,1321.6
Darby Mattock,17557,1444.56
Joella Towson,19679,1614.32
Ward Linklater,18499,1519.92
Adora Ryam,13147,1091.76
Perl McCandless,10423,873.84
Brucie Lawie,15732,1298.56
Callean Reap,11844,987.52
Thorin Leipoldt,15937,1314.96
Lalo Althorp,10409,872.72
Benji Beste,17584,1446.72
Clemens Claussen,13988,1159.04
Golda McRobert,10180,854.4
Archer Blewis,14709,1216.72
Shoshana Simonett,19043,1563.44
Quintilla Giroldi,11412,952.96
Emmit Care,14067,1165.36
Leelah Goodsell,17859,1468.72
Marshall Pierrepont,18077,1486.16
Krispin Yukhnevich,15671,1293.68
Alfred Zahor,11222,937.76
Tracie Corwood,13184,1094.72
Riannon Bambrick,18841,1547.28
Devonne Corbally,11232,938.56
Dinnie Cattini,15178,1254.24
Johnathon Leeds,10179,854.32
Itch Switland,14795,1223.6
Towney Dicke,16314,1345.12
Kinnie Castellino,14699,1215.92
Hayden Shurrock,17573,1445.84
Sylas Potell,17955,1476.4
Rube Bedberry,16835,1386.8
Rheta Jeffry,10672,893.76
Ax Gribbin,16092,1327.36
Daisy Dargie,19328,1586.24
Sheila-kathryn Todd,19435,1594.8
Edita Toor,11663,973.04
Merrily Marks,17684,1454.72
Emmye Glaves,17580,1446.4
Willie Cuniam,16364,1349.12
Tamiko Reichert,12381,1030.48
Keen Berard,12926,1074.08
Dedra Wernher,15643,1291.44
Cori Biaggioli,14172,1173.76
Lenee Bussen,15910,1312.8
Malissia Sheards,14121,1169.68
Adiana Scholar,16486,1358.88
Peggi Beart,18503,1520.24
Joby Beslier,11376,950.08
Winthrop McKerley,12904,1072.32
Mariellen Matejka,11001,920.08
Ethelind Furse,19432,1594.56
Lev Enoksson,11270,941.6
Corine Nitti,12376,1030.08
Mallissa Ruddiman,15912,1312.96
Ollie Ponnsett,10593,887.44
Marianne Hamill,12548,1043.84
Johna Proud,16639,1371.12
Rogers Gibbons,12788,1063.04
Aurlie Chisnall,11154,932.32
Egan Trobey,19947,1635.76
Sibilla Ianson,19812,1624.96
Adina Bunston,16218,1337.44
Gaby Vallentin,17472,1437.76
Tatiania Bullier,16024,1321.92
Roana Yegorkov,12681,1054.48
Donica Yashanov,11361,948.88
Saundra Tutchings,19908,1632.64
Lonnard Gloy,17426,1434.08
Aube Slowey,13341,1107.28
Merry Listone,14047,1163.76
Stephanus Farrent,18780,1542.4
Caril Elgey,12180,1014.4
Cathrine Alwen,19075,1566
Andria Fitzsimmons,14281,1182.48
Lacy Maddie,11554,964.32
Ardath Cabbell,12895,1071.6
Netty Hargraves,14656,1212.48
Lanna Spencelayh,10808,904.64
Caitlin Meineck,15029,1242.32
Lucinda Fetherston,19609,1608.72
Olvan Espinal,14048,1163.84
Tabby Hrishchenko,15718,1297.44
Dorey Sibylla,13801,1144.08
Reider But,15816,1305.28
Lena Malter,16249,1339.92
Valentijn Furmston,19856,1628.48
Fedora Pulley,18703,1536.24
Lorne Goodge,13072,1085.76
Cordelia Barwick,10086,846.88
Broderick Duffy,16214,1337.12
Chaddy Menilove,14233,1178.64
Neale Matushevich,14035,1162.8
Kip Franciotti,12980,1078.4
Selena Levinge,10646,891.68
Jena Slimming,18901,1552.08
Em Lilie,13751,1140.08
Oswald Karus,17449,1435.92
Margaretha Dominec,12195,1015.6
Karoline Cinnamond,19228,1578.24
Alexandr Rodenhurst,13859,1148.72
Bryana Rothwell,16334,1346.72
Mireielle Millberg,17329,1426.32
Valentin Vela,11806,984.48
Griswold Sanchiz,18301,1504.08
Waylen Prosch,17978,1478.24
Silas Blazic,17704,1456.32
Sylvester Kellie,13574,1125.92
Xenos Amphlett,12839,1067.12
Robbin Fraulo,16934,1394.72
Rozanne Bischop,11570,965.6
Jordon Coulthard,15817,1305.36
Justin Topper,18518,1521.44
Retha Bogue,19352,1588.16
Araldo Crang,16486,1358.88
Paten Brickwood,13788,1143.04
Adriane Eisenberg,12968,1077.44
Mar Stourton,14329,1186.32
Sauncho Basilone,11926,994.08
Artie Tewes,18914,1553.12
Jose Oxtaby,11462,956.96
Jarvis Dahmel,16353,1348.24
Kienan Cluett,18125,1490
Brittani Bullerwell,12940,1075.2
Tiffi Geely,19094,1567.52
Kath Spearett,13080,1086.4
Fee Bradmore,10430,874.4
Darell Hundey,12011,1000.88
Missy Featenby,15988,1319.04
Nicholas Bazoge,16756,1380.48
Constantina Lebbon,18176,1494.08
Guenevere Kittredge,12782,1062.56
Petr Winder,14843,1227.44
Fredericka Hyrons,12649,1051.92
Evaleen Le Huquet,17281,1422.48
Elston Branni,12351,1028.08
Linc Pilfold,14257,1180.56
Hedda Esgate,16365,1349.2
Oswald Mallinar,16878,1390.24
Pansy Liebrecht,15652,1292.16
Vinita Blundin,19953,1636.24
Shelton Clendennen,16050,1324
Wallace Lakenton,17682,1454.56
Genevra De Vries,12692,1055.36
Clarine Cleere,15446,1275.68
Ariella Forty,15070,1245.6
Aleksandr Kulver,19720,1617.6
Katti McNish,16561,1364.88
Karlene Sizland,17668,1453.44
Garrik Dulson,15823,1305.84
Ashton Sanchiz,12540,1043.2
Rollo Izkoveski,18959,1556.72
Talia Moulster,17196,1415.68
Britney Galiford,14754,1220.32
Garner Mahomet,10147,851.76
Katherina Loughan,19919,1633.52
Torie Scotchbourouge,18147,1491.76
Flora Andreasson,12670,1053.6
Linnie Daoust,11529,962.32
Beltran Busby,19993,1639.44
Ansel Baxill,11044,923.52
Sollie Oldrey,17710,1456.8
Englebert Stanyforth,10130,850.4
Charity Sans,16008,1320.64
Peyton Whipp,18784,1542.72
Orton Minor,13178,1094.24
Skippy Pafford,14044,1163.52
Minor Jarry,10678,894.24
Vale Kemmish,13696,1135.68
Shayne Glisenan,17391,1431.28
Lucy Crean,10140,851.2
Coralyn Josselson,13089,1087.12
Kirsti Lethbrig,17458,1436.64
Ariel Durbann,11997,999.76
Elissa Searl,17396,1431.68
Job Pakeman,13299,1103.92
Denyse Beckinsall,15497,1279.76
Stefa Joslin,18559,1524.72
Granny Quiddinton,13925,1154
Barret Teresse,15130,1250.4
Christean Bride,14347,1187.76
Christophe Faldo,10767,901.36
Myrah Pressland,13541,1123.28
Madlen Slyde,12000,1000
Amye Lemonby,15503,1280.24
Clovis Zorzoni,12416,1033.28
Barnett Pawlaczyk,14333,1186.64
Duncan Jablonski,12099,1007.92
Silvano Roe,14502,1200.16
Jeniece Juett,11965,997.2
Marc Rawstorn,12083,1006.64
Merna Deavall,12043,1003.44
Noellyn Steabler,18882,1550.56
Kiri Arkley,13279,1102.32
Junina Bleazard,14527,1202.16
Laureen Jouandet,17986,1478.88
Michell Mothersole,10677,894.16
Mortimer Maria,13626,1130.08
Marchall Groundwator,11384,950.72
Drucill Jurgenson,12047,1003.76
Hagan Raggitt,18238,1499.04
Edita Lorentz,19205,1576.4
Welby Wiggam,14176,1174.08
Aldrich Mulcock,16911,1392.88
Kinsley Garard,11942,995.36
Gilligan Markova,18317,1505.36
Willey Slott,19812,1624.96
Andres Treagust,13098,1087.84
Juli Barttrum,19036,1562.88
Galen Beviss,10953,916.24
Odilia Christofides,19221,1577.68
Laurie Flanagan,12466,1037.28
Flemming Linstead,14953,1236.24
Sammy Kelshaw,11810,984.8
Woodrow Dowtry,10698,895.84
Earl Thow,13559,1124.72
Zorine Rossi,13473,1117.84
Skipton Tricker,15253,1260.24
Marijo Ioannidis,19682,1614.56
Steffen Cattroll,10931,914.48
Abbie Threadgall,15718,1297.44
Colleen Kleiner,18966,1557.28
Zebedee Ravens,13013,1081.04
Fidela Borel,14601,1208.08
Annelise Cliffe,18143,1491.44
Nerita Luckett,11494,959.52
Beltran Duly,13583,1126.64
Adrianne Bakey,13250,1100
Aura Etherington,13271,1101.68
Ddene Chinge de Hals,19294,1583.52
Fae Linnock,19966,1637.28
Alessandra Brumbie,10550,884
Mariette Tumasian,15134,1250.72
Melisande Estcot,14509,1200.72
Fidelia Pittoli,17356,1428.48
Camille Filippucci,13279,1102.32
Ossie Bertenshaw,13937,1154.96
Coretta Streat,15631,1290.48
Mignonne Restieaux,11421,953.68
Caye Edridge,13053,1084.24
Kenon Hampson,12640,1051.2
Wren Balleine,12564,1045.12
Vannie Condict,18769,1541.52
Link Larkworthy,19643,1611.44
Mirabella Glencorse,19147,1571.76
Lena Varcoe,11616,969.28
Roma Durie,19068,1565.44
Bobine Stidever,14562,1204.96
Welbie Bunt,13483,1118.64
Leonardo Budgeon,15844,1307.52
Chantalle Aldam,11574,965.92
Sydel Hobbing,16986,1398.88
Normy Diehn,10607,888.56
Micah Chadd,19354,1588.32
Carrissa Dalyiel,17180,1414.4
Ellery McBrearty,11793,983.44
Leanna Dedon,13049,1083.92
Bernardo Capron,15381,1270.48
Myrtie Southcombe,15146,1251.68
Cordy Lugton,10268,861.44
Merrili Firebrace,10531,882.48
Carline Jzhakov,13466,1117.28
Aggie Espine,17632,1450.56
Ginger Owttrim,13033,1082.64
Eliot Valasek,16115,1329.2
Lydia Sample,12640,1051.2
Kellby Benedikt,15210,1256.8
Dyann Titmuss,16666,1373.28
Celene Grzeskowski,14848,1227.84
Kerrie Tellenbrok,15528,1282.24
Sawyer Gun,16161,1332.88
Roda Brandsma,13655,1132.4
Conrado Otterwell,11032,922.56
Drusie Lovitt,11879,990.32
Charil Ogborn,12579,1046.32
Doralia Bilham,10391,871.28
Pammie Monshall,12054,1004.32
Alix Mantz,12528,1042.24
Tuesday Rogans,12777,1062.16
Eugenio Vella,14120,1169.6
Forester Dannatt,15983,1318.64
Henderson Rogeron,18032,1482.56
Mela Izakov,15520,1281.6
Cate Di Baudi,15101,1248.08
Cindi Hardy,10188,855.04
Vivienne Chester,10576,886.08
Billi Feldhuhn,11836,986.88
Vanda Crame,17417,1433.36
Georgena Gwillim,15865,1309.2
Tyson Briant,13561,1124.88
Garland Durrad,18528,1522.24
Isabeau Plunket,17323,1425.84
Andris Chastey,15254,1260.32
Tris Heales,15022,1241.76
Marna Brookhouse,10981,918.48
Nealson Bonin,15182,1254.56
Blaire Petersen,12215,1017.2
Andy Kullmann,16759,1380.72
Floria Stadding,11936,994.88
Ketti Reinbeck,12110,1008.8
Evanne Cockrill,15713,1297.04
Aldric Farreil,15344,1267.52
Marice Griswaite,11285,942.8
Meier Leonardi,12055,1004.4
Donelle Spearett,15557,1284.56
Winnifred Toplis,11508,960.64
Vallie Gout,12203,1016.24
Adan Shakesbye,12580,1046.4
Terrence Colerick,10634,890.72
Erhart Yakunikov,15466,1277.28
Garwin Drohan,15974,1317.92
Ambrosi Aughton,13931,1154.48
Mar Coggon,18219,1497.52
Laurice Aland,10966,917.28
Janina Ferrelli,10090,847.2
Kaiser Kinnerley,12777,1062.16
Charo Finey,18524,1521.92
Gardener Cours,17117,1409.36
Mariam Haggar,15449,1275.92
Josi Dunford,14333,1186.64
Gabie Wharby,11891,991.28
June Limbrick,14190,1175.2
Lemmie Langston,12037,1002.96
Nikolaos Columbell,19871,1629.68
Elsbeth Stoeckle,13442,1115.36
Irena Kersaw,14819,1225.52
Fred Wooster,12787,1062.96
Giffard Sola,11177,934.16
Lorita Stowgill,14199,1175.92
Wittie Stother,11234,938.72
Viv Illston,13085,1086.8
Valene Bussey,19349,1587.92
Seumas Dalbey,11926,994.08
Tracey Nafziger,15154,1252.32
Kassia Wesgate,19511,1600.88
Shepard Slocom,10485,878.8
Donnajean Mattin,16092,1327.36
Latrina MacColm,17242,1419.36
Hyacinthia Heikkinen,12297,1023.76
Tammi Waber,12062,1004.96
Shae cornhill,15008,1240.64
Janetta Peppin,15981,1318.48
Petronia Giacomasso,18776,1542.08
Cesar Christopher,13625,1130
Markus Hodcroft,12321,1025.68
Verene Matic,15596,1287.68
Deeann Sergant,11999,999.92
Marlo Leslie,16977,1398.16
Emeline Thorndale,18811,1544.88
Karil Scase,19157,1572.56
Ariana Santer,14862,1228.96
Jorgan Rawles,19711,1616.88
Denny Shawcroft,14167,1173.36
Boyd Carnaman,13067,1085.36
Ingra Hanbridge,16006,1320.48
Grace Probert,12009,1000.72
Leila Hellikes,19782,1622.56
Margi Farreil,11164,933.12
Sabrina Hofton,10553,884.24
Kalila Scourgie,12004,1000.32
Evania Passey,19753,1620.24
Torin Hannabuss,17103,1408.24
Pammy Rutland,16850,1388
Vivienne Semple,16125,1330
Ladonna Rime,11561,964.88
Babette Buten,13620,1129.6
Pamelina Baudacci,10519,881.52
Aloisia Perillio,16587,1366.96
Katha Heinzel,10470,877.6
Nance Sustins,17127,1410.16
Sigfried Balas,10219,857.52
Guthry Phipps,13586,1126.88
Ermanno Broadbere,18131,1490.48
Marlyn Scullion,15134,1250.72
Humfried Jeacock,19943,1635.44
Maxy Marklow,14297,1183.76
Gayle Clackson,13258,1100.64
Gertie Marquis,13906,1152.48
Jule Ratie,13571,1125.68
Pauline Snailham,17706,1456.48
Lisle Brady,11170,933.6
Pavla Bremmell,19038,1563.04
Skippie Ascraft,18346,1507.68
Ambrosius Maes,12368,1029.44
Rois Penkman,10589,887.12
Kyle Cassey,14639,1211.12
Valencia Heazel,11378,950.24
Byram Jelks,15828,1306.24
Kenyon Seater,17188,1415.04
Joeann Beaman,14682,1214.56
Craig Towriss,12103,1008.24
Nananne Adamides,16846,1387.68
Chrystel Bartos,17496,1439.68
Sheila Wellbank,14222,1177.76
Kiley Clewlowe,10044,843.52
Pearce Baurerich,12525,1042
Christoph Shefton,19212,1576.96
Pennie Core,15318,1265.44
Meridel Karlolak,18981,1558.48
Newton Perrett,10668,893.44
Germana McTerry,12210,1016.8
Abbie Jeckells,13372,1109.76
Nerty Shelvey,10409,872.72
Alika Powles,18059,1484.72
Aldric Kingham,11102,928.16
Mufi Austing,14534,1202.72
Percival Tarbin,11451,956.08
Cynthie Fern,19420,1593.6
Federica Jeafferson,17614,1449.12
Natassia Aylett,18727,1538.16
Felita Reinhard,14661,1212.88
Ninnetta Dowman,14231,1178.48
Claudianus Gloucester,16378,1350.24
Beniamino Cubberley,12137,1010.96
Editha Makeswell,13364,1109.12
Tracey Ferrino,19875,1630
Kendricks Yewdell,17438,1435.04
Biddy Asplin,19524,1601.92
Jacquelynn McPartling,16082,1326.56
Goldina Oldfield-Cherry,14168,1173.44
Charlot Twitchings,15023,1241.84
Nathan Mervyn,19714,1617.12
Bevon Lochrie,19458,1596.64
Alfreda Domm,18126,1490.08
Romain McPaik,15682,1294.56
Myrta Pallin,13282,1102.56
Bethanne Spillane,16656,1372.48
Geoffry Bernade,11870,989.6
Farris Loudian,14945,1235.6
Ree Rising,11664,973.12
Gerianne Dugood,13635,1130.8
Jerry Josipovitz,14776,1222.08
Felice Brolly,16325,1346
Persis Uccelli,12165,1013.2
Elmira Mousdall,17339,1427.12
Grazia Doll,11287,942.96
Frasco Spender,18108,1488.64
Petronia Scopes,12635,1050.8
Justino Hully,16927,1394.16
Norene Swatradge,15388,1271.04
Verile Kennerknecht,18233,1498.64
Chandra Crossland,16865,1389.2
Nisse Eggleton,19978,1638.24
Hermina Crummy,12559,1044.72
Ethan Frary,11381,950.48
Benjamin Wilcocks,12060,1004.8
Peggy Roggieri,11339,947.12
Kermy Pariss,11504,960.32
Bartel Skrines,15601,1288.08
Nisse Pietri,12917,1073.36
Godart Atthow,10853,908.24
Elsworth Hazeman,11317,945.36
Tonia Jiggens,13364,1109.12
Deena Snelle,15911,1312.88
Martin Rubinshtein,19373,1589.84
Elene Anfosso,18442,1515.36
Barty Statefield,17605,1448.4
Eb Cherry Holme,13703,1136.24
Kristofor Heddan,14513,1201.04
Collete Cogswell,15641,1291.28
Lucien Lindhe,14549,1203.92
Rance Dowsett,14202,1176.16
Frederica Joreau,10158,852.64
Agretha Doncaster,16204,1336.32
Delano Gooly,16169,1333.52
Romeo Plomer,10594,887.52
Yolanda Sonschein,17574,1445.92
Penrod Odger,16231,1338.48
Denise Pengelley,11568,965.44
Kimberly Wilkisson,11436,954.88
Son Swannack,11205,936.4
Jeth Marzellano,13064,1085.12
Waite Dillon,12714,1057.12
Papagena Aim,14948,1235.84
Maddy Hintze,18580,1526.4
Kimberlee Mountstephen,12239,1019.12
Ruben Reese,15510,1280.8
Brandice Beddard,15022,1241.76
Adelheid Fairhead,16919,1393.52
Laraine Vousden,11596,967.68
Liz Reide,18931,1554.48
Franny Flint,11938,995.04
Tallie Ebrall,18879,1550.32
Leila Benettolo,16295,1343.6
Rebe Matashkin,10870,909.6
Darbie O'Sesnane,17214,1417.12
Daniella Galbreath,10743,899.44
Trula Pargeter,15416,1273.28
Peggy Dymock,885,88.5
Malena Mabley,948,94.8
Chelsae Wigglesworth,1846,184.6
Keir McConway,481,48.1
Marie Stendell,1115,111.5
Salaidh Dimitrov,235,23.5
Bernice Corselles,618,61.8
Tawsha Kinnin,936,93.6
Sonja Pickover,1433,143.3
Timmy Imorts,598,59.8
Nathanael Shapira,579,57.9
Lilian Seebert,1617,161.7
Monica Hegley,660,66
Eadie Buxcey,483,48.3
Petronella Muir,953,95.3
Sandy Methley,1999,199.9
Farrell Mackro,236,23.6
Clarke Ewan,482,48.2
Raquel Clawe,675,67.5
Tedi Goodey,115,11.5
Munroe Shoebrook,128,12.8
Valentina Baudains,1885,188.5
Kirbee Widdall,207,20.7
Jehu McPaik,1229,122.9
Jen Avarne,1893,189.3
Jean Croci,1901,190.1
Caron MacGaughey,469,46.9
Genovera Aspell,1731,173.1
Mame Swafford,411,41.1
Kele Lutwyche,1244,124.4
Munroe Stinson,1946,194.6
Freddy Kidder,1403,140.3
Edgard Toffts,1433,143.3
Antonina Rowesby,598,59.8
Renaud Hurton,562,56.2
Phyllys Christofe,148,14.8
Nappie Semour,1754,175.4
Cosette Adrianello,587,58.7
Chrystel Corns,1773,177.3
Jacky MacHostie,928,92.8
Nefen Kobsch,122,12.2
Brigham Vogel,1371,137.1
Romonda Orrum,805,80.5
Daren Gobeaux,1710,171
Libbey Muat,1917,191.7
Cloris Beisley,1893,189.3
Rosemary Wardale,397,39.7
Miner Usher,844,84.4
Alfonso Alenov,1055,105.5
Sky McMahon,322,32.2
Haily Toope,1217,121.7
Erminia Grossman,1888,188.8
Adda Vigours,239,23.9
Kathryne Clayfield,1340,134
Barbe Ipsley,856,85.6
Mitchael Fortman,547,54.7
Mohandis Mouat,1837,183.7
Willetta Hoyer,1709,170.9
Lannie Beinisch,406,40.6
Missie Tapp,1412,141.2
Aggi Mabe,787,78.7
Claretta Skures,706,70.6
Mathilda Bolmann,974,97.4
Humfrid MacTeggart,1558,155.8
Onida McKinnon,1110,111
Stafani Abbes,1901,190.1
Orazio Corbould,812,81.2
Jaquenetta Moloney,1614,161.4
Robby Pickerin,758,75.8
Evie Rushmer,1168,116.8
Ermina Blaymires,1512,151.2
Gil Skeels,1995,199.5
Price Huccaby,1926,192.6
Dolli Zanelli,597,59.7
Saul Roobottom,595,59.5
Fayette Millyard,1339,133.9
Leoline Meharg,170,17
Sheeree Stallen,143,14.3
Holt Marzelli,1539,153.9
Jamima Postlethwaite,995,99.5
Linette Delgardillo,1727,172.7
Paton Kubyszek,1727,172.7
Phyllis Verrick,1351,135.1
Fidelio Pickless,1427,142.7
Hyacinth Tubbs,743,74.3
Gunilla Chadney,1956,195.6
Ardys Sunock,1829,182.9
Carny Moller,128,12.8
Jermaine Haskey,1935,193.5
Martino Hilldrop,632,63.2
Augy Bouchard,1098,109.8
Carlen Longmire,1504,150.4
Wit Course,165,16.5
Joanna Frere,1699,169.9
Nolan Wilkie,1226,122.6
Anne-corinne Elster,728,72.8
Meghann Linzee,966,96.6
Olly Blakeborough,1137,113.7
Myrna Basten,1715,171.5
Kimberlyn Tace,453,45.3
Joelie Brashier,242,24.2
Bonni Madre,834,83.4
Liam Takkos,1030,103
Ezekiel Basham,194,19.4
Allyce Millson,1954,195.4
Peggie Le Page,1616,161.6
Cad Mordaunt,633,63.3
Dwight Barney,752,75.2
David Liggons,274,27.4
Ingeborg Alans,1174,117.4
Barbara-anne Sporgeon,562,56.2
Mack Geist,393,39.3
Waverly O'Flynn,366,36.6
Vivian Tourot,1405,140.5
Pansy Songust,1343,134.3
Bartolemo Lackmann,609,60.9
Missy Orrey,419,41.9
Fletch Bartolic,1656,165.6
Tatiana Lavrick,164,16.4
Ddene Falks,330,33
Woodman Swainston,1431,143.1
Robb Dudbridge,1608,160.8
Blancha Behan,1515,151.5
Massimiliano Avent,1473,147.3
Collie Gilvary,577,57.7
Corty Lillyman,1366,136.6
Man Ordelt,1134,113.4
Ruth Figiovanni,1343,134.3
Elwood Crowhurst,1537,153.7
Sheelah Kuschel,334,33.4
Ella Fenne,233,23.3
Boyce MacDowall,845,84.5
Clyve Lewknor,204,20.4
Erena Van Cassel,396,39.6
Garvy McWard,1095,109.5
Becca Bellhanger,276,27.6
Amitie McCrillis,1446,144.6
Omar Saunper,1668,166.8
Brittney Signe,1954,195.4
Quintana Meynell,1171,117.1
Zedekiah Elsley,1194,119.4
Alejandrina Harhoff,773,77.3
Cozmo Carsberg,491,49.1
Miller Colleford,987,98.7
Francyne Lagne,868,86.8
Erasmus Filipputti,1324,132.4
Broderick Lillicrap,392,39.2
Essy Longhorn,1485,148.5
Pauline Putman,1234,123.4
Onofredo Cranage,1178,117.8
Leeann Soares,1150,115
Leroi Prendergast,1650,165
Carmon Furzer,1235,123.5
Maddy Kocher,637,63.7
Jessy Krates,1778,177.8
Artemis Limeburner,519,51.9
Gwennie Hunter,637,63.7
Lynna Feldbrin,1739,173.9
Cristy Goodisson,1390,139
Benedikta Jakoub,318,31.8
Udell Kochel,1285,128.5
Colman Stitfall,1035,103.5
Peria Moores,1534,153.4
Derrick Gremane,884,88.4
Maddi Acarson,918,91.8
Ludovika Brittoner,381,38.1
Trina Wallenger,1761,176.1
Andros Playfoot,191,19.1
Neilla Benmore,1961,196.1
Gerti Neles,1113,111.3
Shoshana Witherby,1969,196.9
Murvyn Sallowaye,1813,181.3
Mack Roeby,1938,193.8
Amalita Milverton,1731,173.1
Kimmy Josefer,336,33.6
Alejandro Megainey,513,51.3
Rubie Darrington,1238,123.8
Ame Lewing,1638,163.8
Fae Heikkinen,1128,112.8
Bendite Breeton,1951,195.1
Poppy Bourgeois,1333,133.3
Kaile Stockell,832,83.2
Annissa Brookwell,1289,128.9
Antoinette Drinkhill,1987,198.7
Vlad Woodvine,414,41.4
Romonda Roggers,378,37.8
Sande Olfert,1866,186.6
Ollie Frankland,1211,121.1
Charlotta Oehm,1124,112.4
Tadeo Brearty,1095,109.5
Olenolin Pawlowicz,435,43.5
